product,year,month,campaign,seasonality,quantity,quarter,month_sin,month_cos,quarter_sin,quarter_cos,quantity_lag1,quantity_lag2,quantity_lag3,quantity_lag4,quantity_lag6,quantity_lag12,quantity_ma3,quantity_std3,quantity_min3,quantity_max3,quantity_ma6,quantity_std6,quantity_min6,quantity_max6,quantity_ma9,quantity_std9,quantity_min9,quantity_max9,quantity_ma12,quantity_std12,quantity_min12,quantity_max12,quantity_ewm3,quantity_ewm6,quantity_ewm12,quantity_volatility3,quantity_volatility6,quantity_stability_3,quantity_stability_6,trend,trend_norm,trend_squared,trend_cubed,quantity_pct_change,quantity_pct_change_smooth,quantity_diff,quantity_diff2,is_high_season,is_low_season,is_holiday_season,is_summer,is_winter,quantity_yoy,yoy_diff,yoy_growth,campaign_season_interaction,campaign_season,campaign_month,seasonality_month,campaign_high_season,seasonality_summer,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4
TETA BEL TRADICIONAL 50UN,2024,11,1,0,7392.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,9777.0,13758.8,12240.0,22589.0,20070.0,14767.37,10309.266666666666,3216.6001326452647,7392.0,13758.8,14885.496666666668,6708.830621685622,7392.0,23556.18,14868.114444444444,5875.255684736425,7392.0,23556.18,13994.732499999998,5258.254698622363,7392.0,23556.18,9956.000007466499,12369.31780956164,14409.591409769051,0.312010566478566,0.4506957861008974,3216.6001326452647,6708.830621685622,46,0.8363636363636363,2116,97336,-0.24393985885240876,-0.13641837664167686,-2385.0,1596.7999999999993,0,0,0,0,0,14767.37,-7375.370000000001,-0.4994369342679164,0,0,11,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TETA BEL TRADICIONAL 50UN,2024,12,1,0,8400.91,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,7392.0,9777.0,13758.8,12240.0,23556.18,10963.0,8523.303333333333,1197.2014642630393,7392.0,9777.0,12359.618333333332,5543.118043016647,7392.0,22589.0,14692.375555555556,6060.395702543083,7392.0,23556.18,13781.224999999999,5441.374241617317,7392.0,23556.18,9178.455003733248,11235.487006829744,13485.178885189198,0.1404621444811154,0.4484861824630222,1197.2014642630393,5543.118043016647,47,0.8545454545454545,2209,103823,0.1364867424242424,-0.1322844516070165,1008.9099999999999,3393.91,0,0,1,0,1,10963.0,-2562.09,-0.2337033658670072,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TETA BEL TRADICIONAL 50UN,2025,1,1,0,5608.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,8400.91,7392.0,9777.0,13758.8,22589.0,11207.64,7133.636666666666,1414.2666919763003,5608.0,8400.91,9529.451666666666,3050.1091411319585,5608.0,13758.8,13710.21,6778.746531103658,5608.0,23556.18,13314.588333333333,5902.690910354265,5608.0,23556.18,7393.227501866624,9627.63357630696,12273.305210544706,0.19825325539563043,0.32007184125829824,1414.2666919763003,3050.1091411319585,48,0.8727272727272727,2304,110592,-0.3324532699433752,-0.14663546212384718,-2792.91,-3801.8199999999997,0,1,1,0,1,11207.64,-5599.639999999999,-0.49962704012619963,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2025,2,1,0,6140.67,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,5608.0,8400.91,7392.0,9777.0,12240.0,11953.12,6716.526666666668,1482.8333495149054,5608.0,8400.91,8512.896666666666,2981.687219442499,5608.0,13758.8,12162.506666666666,6735.2039015069795,5608.0,23556.18,12830.2175,6252.67569485566,5608.0,23556.18,6766.948750933312,8631.358268790686,11329.822870460905,0.22077383491589977,0.35025530512048575,1482.8333495149054,2981.687219442499,49,0.8909090909090909,2401,117649,0.09498395149786032,-0.03366085867375749,532.6700000000001,3325.58,0,1,0,0,1,11953.12,-5812.450000000001,-0.48627053020466626,0,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2025,3,1,0,6565.28,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,6140.67,5608.0,8400.91,7392.0,13758.8,9982.56,6104.650000000001,479.6554283027228,5608.0,6565.28,7313.9766666666665,1555.7343778507814,5608.0,9777.0,10274.628888888888,5389.111528766678,5608.0,22589.0,12545.444166666668,6468.262554549733,5608.0,23556.18,6666.1143754666555,8041.050191993347,10596.816275005382,0.07857214226904453,0.21270704689844258,479.6554283027228,1555.7343778507814,50,0.9090909090909091,2500,125000,0.06914717775096202,-0.05610738023151762,424.6099999999997,-108.0600000000004,0,1,0,0,0,9982.56,-3417.2799999999997,-0.3423250148258563,0,0,3,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TETA BEL TRADICIONAL 50UN,2025,4,1,0,5971.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,6565.28,6140.67,5608.0,8400.91,9777.0,14447.49,6225.650000000001,306.1182449646982,5971.0,6565.28,6679.643333333333,1041.5735204135924,5608.0,8400.91,8428.184444444443,2926.8894864945883,5608.0,13758.8,11839.07,6700.343202939825,5608.0,23556.18,6318.557187733328,7449.607279995248,9885.15223269686,0.04917048741331398,0.15593250544019951,306.1182449646982,1041.5735204135924,51,0.9272727272727272,2601,132651,-0.0905186069748738,0.024537507424649514,-594.2799999999997,-1018.8899999999994,0,0,0,0,0,14447.49,-8476.49,-0.5867102174841443,0,0,4,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2025,5,0,0,11112.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5971.0,6565.28,6140.67,5608.0,7392.0,20070.0,7882.759999999999,2812.345180236637,5971.0,11112.0,7299.643333333333,2109.8014405215386,5608.0,11112.0,8302.851111111111,2762.811263819135,5608.0,13758.8,11092.57,6178.6572866823435,5608.0,23556.18,8715.278593866664,8496.005199996605,10073.89804305119,0.3567716358530055,0.2890280174220665,2812.345180236637,2109.8014405215386,52,0.9454545454545454,2704,140608,0.8609948082398258,0.27987445967197133,5141.0,5735.28,0,0,0,0,0,20070.0,-8958.0,-0.4463378176382661,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2025,6,0,0,12194.3,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,11112.0,5971.0,6565.28,6140.67,8400.91,23556.18,9759.1,3324.923988604885,5971.0,12194.3,7931.875,2919.0027380442943,5608.0,12194.3,8129.017777777778,2402.317697624362,5608.0,12194.3,10145.746666666666,4815.207030338815,5608.0,22589.0,10454.789296933332,9552.660857140432,10400.113728735621,0.34069985845056255,0.368009170346771,3324.923988604885,2919.0027380442943,53,0.9636363636363636,2809,148877,0.09739920806335478,0.2892918031094356,1082.2999999999993,-4058.7000000000007,0,0,0,1,0,23556.18,-11361.880000000001,-0.48233117593769453,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TETA BEL TRADICIONAL 50UN,2025,7,1,1,13772.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,12194.3,11112.0,5971.0,6565.28,5608.0,22589.0,12359.433333333334,1337.6665366725454,11112.0,13772.0,9292.541666666666,3469.9010722752228,5971.0,13772.0,8572.906666666668,3031.565383737382,5608.0,13772.0,9410.996666666666,3117.185139968837,5608.0,13772.0,12113.394648466667,10758.18632652888,10918.865462776295,0.10823040997072778,0.3734071039705021,1337.6665366725454,3469.9010722752228,54,0.9818181818181818,2916,157464,0.1293801202201028,0.36259137884109444,1577.7000000000007,495.40000000000146,1,0,0,1,0,22589.0,-8817.0,-0.39032272344946656,1,1,7,7,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TETA BEL TRADICIONAL 50UN,2025,8,1,1,11212.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,13772.0,12194.3,11112.0,5971.0,6140.67,12240.0,12392.766666666668,1291.4881971328743,11212.0,13772.0,10137.763333333334,3151.656534342968,5971.0,13772.0,8997.351111111111,3111.9126894863066,5608.0,13772.0,9325.33,3045.675965851218,5608.0,13772.0,11662.697324233333,10887.847376092057,10963.963083887633,0.1042130649168634,0.3108828279685921,1291.4881971328743,3151.656534342968,55,1.0,3025,166375,-0.18588440313679933,0.013631641715552756,-2560.0,-4137.700000000001,1,0,0,1,0,12240.0,-1028.0,-0.08398692810457517,1,1,8,8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2021,1,0,0,2132.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,31.81980515339464,2132.0,2132.0,2132.0,31.81980515339464,2132.0,2132.0,2132.0,31.81980515339464,2132.0,2132.0,2132.0,31.81980515339464,2132.0,2132.0,2132.0,2132.0,2132.0,0.014768997518400854,0.014768997518400854,31.81980515339464,31.81980515339464,0,0.0,0,0,0.02110694183864914,0.02110694183864914,45.0,86.98000000000002,0,1,1,0,1,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2021,2,0,0,2177.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2154.5,31.81980515339464,2132.0,2177.0,2154.5,31.81980515339464,2132.0,2177.0,2154.5,31.81980515339464,2132.0,2177.0,2154.5,31.81980515339464,2132.0,2177.0,2154.5,2144.857142857143,2138.923076923077,0.014768997518400854,0.014768997518400854,31.81980515339464,31.81980515339464,1,0.01818181818181818,1,1,0.02110694183864914,0.02110694183864914,45.0,86.98000000000002,0,1,0,0,1,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2021,3,0,0,2308.98,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2177.0,2132.0,2132.0,2132.0,2132.0,2132.0,2205.9933333333333,91.9833687866091,2132.0,2308.98,2205.9933333333333,91.9833687866091,2132.0,2308.98,2205.9933333333333,91.9833687866091,2132.0,2308.98,2205.9933333333333,91.9833687866091,2132.0,2308.98,2231.74,2191.7493877551024,2165.085680473373,0.04169702935938569,0.04169702935938569,91.9833687866091,91.9833687866091,2,0.03636363636363636,4,8,0.06062471290767113,0.040865827373160135,131.98000000000002,86.98000000000002,0,1,0,0,0,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2021,4,0,0,735.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2308.98,2177.0,2132.0,2132.0,2132.0,2132.0,1740.3266666666666,873.135705450953,735.0,2308.98,1838.245,739.3212924252441,735.0,2308.98,1838.245,739.3212924252441,735.0,2308.98,1838.245,739.3212924252441,735.0,2308.98,1483.37,1775.5352769679303,1945.0724988620848,0.501707939190125,0.40218865952321053,873.135705450953,739.3212924252441,3,0.05454545454545454,9,27,-0.6816776238858717,-0.19998198971318382,-1573.98,-1705.96,0,0,0,0,0,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2021,5,0,0,4782.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,735.0,2308.98,2177.0,2132.0,2132.0,2132.0,2608.66,2040.0755688944466,735.0,4782.0,2426.996,1463.928167663974,735.0,4782.0,2426.996,1463.928167663974,735.0,4782.0,2426.996,1463.928167663974,735.0,4782.0,3132.685,2634.5251978342358,2381.5228836525334,0.7820396559515026,0.6031852412051664,2040.0755688944466,1463.928167663974,4,0.07272727272727272,16,64,5.506122448979592,1.6283565126671302,4047.0,5620.98,0,0,0,0,0,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2021,6,0,0,5069.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,4782.0,735.0,2308.98,2177.0,2132.0,2132.0,3528.6666666666665,2423.6382430827693,735.0,5069.0,2867.33,1696.4176176283952,735.0,5069.0,2867.33,1696.4176176283952,735.0,5069.0,2867.33,1696.4176176283952,735.0,5069.0,4100.8425,3330.0894270244544,2794.9809015521437,0.6868425022906016,0.5916366855675472,2423.6382430827693,1696.4176176283952,5,0.09090909090909091,25,125,0.06001672940192382,1.628153851498548,287.0,-3760.0,0,0,0,1,0,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2021,7,0,1,5638.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5069.0,4782.0,735.0,2308.98,2132.0,2132.0,5163.0,435.67304254452205,4782.0,5638.0,3451.6633333333334,1973.6460189372021,735.0,5638.0,3263.14,1869.452550133327,735.0,5638.0,3263.14,1869.452550133327,735.0,5638.0,4869.421249999999,3989.49244787461,3232.368455159506,0.08438369989241179,0.5717956325222532,435.67304254452205,1973.6460189372021,6,0.10909090909090909,36,216,0.11225093706845524,1.8927967051499903,569.0,282.0,1,0,0,1,0,2132.0,-659.0,-0.30909943714821764,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2021,8,0,1,6896.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5638.0,5069.0,4782.0,735.0,2177.0,2132.0,5867.666666666667,934.9023121873932,5069.0,6896.0,4238.163333333333,2280.508188993556,735.0,6896.0,3717.2475,2155.295134922693,735.0,6896.0,3717.2475,2155.295134922693,735.0,6896.0,5882.710625,4819.923177053293,3796.004077442659,0.15933118994274723,0.5380887921560887,934.9023121873932,2280.508188993556,7,0.12727272727272726,49,343,0.22312876906704515,0.13179881184580836,1258.0,689.0,1,0,0,1,0,2132.0,-659.0,-0.30909943714821764,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2021,9,0,1,3912.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,6896.0,5638.0,5069.0,4782.0,2308.98,2132.0,5482.0,1498.104135232261,3912.0,6896.0,4505.333333333333,2095.707199650435,735.0,6896.0,3738.8866666666663,2017.138879849377,735.0,6896.0,3738.8866666666663,2017.138879849377,735.0,6896.0,4897.3553125,4560.516555038066,3813.849603989942,0.2732769309070158,0.4651614086232099,1498.104135232261,2095.707199650435,8,0.14545454545454545,64,512,-0.43271461716937354,-0.03244497034462409,-2984.0,-4242.0,1,0,0,0,0,2132.0,-659.0,-0.30909943714821764,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2021,10,0,1,4098.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3912.0,6896.0,5638.0,5069.0,735.0,2132.0,4968.666666666667,1671.7085072862835,3912.0,6896.0,5065.833333333333,1097.7694505981976,3912.0,6896.0,3957.3311111111107,1925.753421835493,735.0,6896.0,3774.798,1905.1643333132417,735.0,6896.0,4497.67765625,4428.368967884333,3857.565049529951,0.33645012222318865,0.21670066470107538,1671.7085072862835,1097.7694505981976,9,0.16363636363636364,81,729,0.04754601226993871,-0.054013278610796266,186.0,3170.0,1,0,0,0,0,2132.0,-659.0,-0.30909943714821764,0,0,0,10,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2021,11,0,0,4048.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,4098.0,3912.0,6896.0,5638.0,4782.0,2132.0,4019.3333333333335,96.25660150521999,3912.0,4098.0,4943.5,1173.9778106932013,3912.0,6896.0,4165.219999999999,1806.8581780538282,735.0,6896.0,3799.634545454545,1809.2737264237473,735.0,6896.0,4272.838828125,4319.692119917381,3886.862734217651,0.023948399777380988,0.23747907569398224,96.25660150521999,1173.9778106932013,10,0.18181818181818182,100,1000,-0.012201073694485087,-0.13245655953130633,-50.0,-236.0,0,0,0,0,0,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2021,12,0,0,2652.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,4048.0,4098.0,3912.0,6896.0,5069.0,2132.0,3599.3333333333335,820.7955490457626,2652.0,4098.0,4540.666666666667,1493.4988003566218,2652.0,6896.0,4203.333333333333,1765.9638303204285,735.0,6896.0,3703.998333333333,1756.5985674894707,735.0,6896.0,3462.4194140625,3843.2086570838437,3696.88385203032,0.22804099343742246,0.3289161944699651,820.7955490457626,1493.4988003566218,11,0.2,121,1331,-0.3448616600790514,-0.10317224050119896,-1396.0,-1346.0,0,0,1,0,1,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2022,1,0,0,1473.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2652.0,4048.0,4098.0,3912.0,5638.0,2132.0,2724.3333333333335,1289.0230150518396,1473.0,4048.0,3846.5,1814.8238206503684,1473.0,6896.0,4285.333333333333,1593.4982742381617,1473.0,6896.0,3649.0816666666665,1819.390720202949,735.0,6896.0,2467.70970703125,3166.0061836313166,3354.7478747948862,0.4731517245999656,0.4718117303133676,1289.0230150518396,1814.8238206503684,12,0.21818181818181817,144,1728,-0.4445701357466063,-0.26721095650671395,-1179.0,217.0,0,1,1,0,1,2132.0,-659.0,-0.30909943714821764,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2022,2,0,0,2531.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1473.0,2652.0,4048.0,4098.0,6896.0,2177.0,2218.6666666666665,648.5941206435156,1473.0,2652.0,3119.0,1069.9046686504357,1473.0,4098.0,4035.222222222222,1680.1005012928376,1473.0,6896.0,3678.5816666666665,1796.0726777248453,735.0,6896.0,2499.354853515625,2984.5758454509405,3228.0174325187495,0.29233509043427686,0.34302810793537536,648.5941206435156,1069.9046686504357,13,0.23636363636363636,169,2197,0.7182620502376103,-0.023723248529348855,1058.0,2237.0,0,1,0,0,1,2177.0,354.0,0.16260909508497934,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2022,3,0,0,3441.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2531.0,1473.0,2652.0,4048.0,3912.0,2308.98,2481.6666666666665,984.9270700581518,1473.0,3441.0,3040.5,1016.0060531315738,1473.0,4098.0,3854.3333333333335,1642.0953839530757,1473.0,6896.0,3772.9166666666665,1746.646004533121,735.0,6896.0,2970.1774267578126,3114.982746750672,3260.7839813620185,0.3968812908226267,0.33415755735292674,984.9270700581518,1016.0060531315738,14,0.2545454545454545,196,2744,0.359541683129198,0.21107786587340094,910.0,-148.0,0,1,0,0,0,2308.98,1132.02,0.4902684302159395,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL LEITE CONDENSADO 50UN,2022,4,0,0,2586.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,3441.0,2531.0,1473.0,2652.0,4098.0,735.0,2852.6666666666665,510.2532051181407,2531.0,3441.0,2788.5,879.6114483111267,1473.0,4048.0,3515.222222222222,1539.6449897442085,1473.0,6896.0,3927.1666666666665,1521.1482405396816,1473.0,6896.0,2778.0887133789065,2963.8448191076227,3156.971061152477,0.17886884965581004,0.3154425132907035,510.2532051181407,879.6114483111267,15,0.2727272727272727,225,3375,-0.24847428073234523,0.27644315087815463,-855.0,-1765.0,0,0,0,0,0,735.0,1851.0,2.5183673469387755,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2022,5,0,0,5807.0,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,2586.0,3441.0,2531.0,1473.0,4048.0,4782.0,3944.6666666666665,1668.523399096739,2586.0,5807.0,3081.6666666666665,1474.9849716748524,1473.0,5807.0,3394.222222222222,1257.7197400233663,1473.0,5807.0,4012.5833333333335,1600.2355768808388,1473.0,6896.0,4292.544356689454,3776.1748707911593,3564.6678209751726,0.4229821021877824,0.4786322244483026,1668.523399096739,1474.9849716748524,16,0.2909090909090909,256,4096,1.2455529775715393,0.4522067933227976,3221.0,4076.0,0,0,0,0,0,4782.0,1025.0,0.21434546214972816,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2022,6,0,0,5537.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,5807.0,2586.0,3441.0,2531.0,2652.0,5069.0,4643.333333333333,1786.8100999639933,2586.0,5807.0,3562.5,1751.2708242873227,1473.0,5807.0,3574.777777777778,1444.1637526417992,1473.0,5807.0,4051.5833333333335,1633.676025428728,1473.0,6896.0,4914.772178344727,4279.267764850828,3868.103540825146,0.38481193825498783,0.4915847927824064,1786.8100999639933,1751.2708242873227,17,0.3090909090909091,289,4913,-0.04649560874806269,0.31686102936371074,-270.0,-3491.0,0,0,0,1,0,5069.0,468.0,0.09232590254488064,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL LEITE CONDENSADO 50UN,2022,7,0,1,6347.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5537.0,5807.0,2586.0,3441.0,1473.0,5638.0,5897.0,412.431812546029,5537.0,6347.0,4374.833333333333,1718.3052600357905,2531.0,6347.0,3824.6666666666665,1715.1649337600159,1473.0,6347.0,4110.666666666667,1707.4223173242667,1473.0,6896.0,5630.886089172363,4870.048403464877,4249.472226852047,0.06993925937697626,0.3927704506920166,412.431812546029,1718.3052600357905,18,0.32727272727272727,324,5832,0.14628860393715004,0.4484486575868758,810.0,1080.0,1,0,0,1,0,5638.0,709.0,0.1257538134090103,0,0,0,7,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2022,8,0,1,5481.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,6347.0,5537.0,5807.0,2586.0,2531.0,6896.0,5788.333333333333,484.62906777589814,5481.0,6347.0,4866.5,1492.4028611604842,2586.0,6347.0,3983.8888888888887,1802.766030607164,1473.0,6347.0,3992.75,1538.0353539499667,1473.0,6347.0,5555.943044586182,5044.606002474912,4438.938038105578,0.08372514847841604,0.3066686245064182,484.62906777589814,1492.4028611604842,19,0.34545454545454546,361,6859,-0.1364424137387742,-0.012216472849895355,-866.0,-1676.0,1,0,0,1,0,6896.0,-1415.0,-0.20519141531322505,0,0,0,8,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2022,9,0,1,6041.0,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,5481.0,6347.0,5537.0,5807.0,3441.0,3912.0,5956.333333333333,439.1643579951999,5481.0,6347.0,5299.833333333333,1367.995967342984,2586.0,6347.0,4360.444444444444,1843.2767773120177,1473.0,6347.0,4170.166666666667,1646.8197358618952,1473.0,6347.0,5798.471522293091,5329.290001767795,4685.4091091662585,0.07373065498828137,0.25812056366734504,439.1643579951999,1367.995967342984,20,0.36363636363636365,400,8000,0.10217113665389532,0.037339108950757316,560.0,1426.0,1,0,0,0,0,3912.0,2129.0,0.5442229038854806,0,0,0,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL LEITE CONDENSADO 50UN,2022,10,0,1,4187.0,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,6041.0,5481.0,6347.0,5537.0,2586.0,4098.0,5236.333333333333,950.9076365942886,4187.0,6041.0,5566.666666666667,748.7818551932638,4187.0,6347.0,4662.0,1502.3182086362397,2531.0,6347.0,4177.583333333333,1646.6655816767372,1473.0,6347.0,4992.735761146545,5002.921429834139,4608.730784679142,0.18159799540281787,0.13451171051375996,950.9076365942886,748.7818551932638,21,0.38181818181818183,441,9261,-0.30690283065717594,-0.11372470258068468,-1854.0,-2414.0,1,0,0,0,0,4098.0,89.0,0.021717911176183505,0,0,0,10,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2022,11,0,0,4009.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,4187.0,6041.0,5481.0,6347.0,5807.0,4048.0,4745.666666666667,1125.3165480580724,4009.0,6041.0,5267.0,962.6147723778186,4009.0,6347.0,4826.222222222223,1308.5396228026282,2586.0,6347.0,4174.333333333333,1646.9830453028808,1473.0,6347.0,4500.8678805732725,4718.943878452957,4516.46451011312,0.2371250715863045,0.18276338947746698,1125.3165480580724,962.6147723778186,22,0.4,484,10648,-0.04251253881060424,-0.0824147442712947,-178.0,1676.0,0,0,0,0,0,4048.0,-39.0,-0.009634387351778656,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2022,12,0,0,2924.0,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,4009.0,4187.0,6041.0,5481.0,5537.0,2652.0,3706.6666666666665,683.6273351273602,2924.0,4187.0,4831.5,1335.0598113942308,2924.0,6347.0,4768.777777777777,1386.0067440111698,2586.0,6347.0,4197.0,1625.8635188164417,1473.0,6347.0,3712.4339402866362,4206.10277032354,4271.469970095717,0.18443183501637417,0.27632408390649504,683.6273351273602,1335.0598113942308,23,0.41818181818181815,529,12167,-0.2706410576203542,-0.20668547569604453,-1085.0,-907.0,0,0,1,0,1,2652.0,272.0,0.10256410256410256,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL LEITE CONDENSADO 50UN,2023,1,0,0,3094.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2924.0,4009.0,4187.0,6041.0,6347.0,1473.0,3342.3333333333335,583.573759976694,2924.0,4009.0,4289.333333333333,1254.6251498621673,2924.0,6041.0,4825.222222222223,1293.2423185329362,2924.0,6347.0,4332.083333333333,1435.1185227159547,2531.0,6347.0,3403.216970143318,3888.359121659672,4090.320743927145,0.17460070608657444,0.29249886925602286,583.573759976694,1254.6251498621673,24,0.43636363636363634,576,13824,0.058139534883721034,-0.0850046871824122,170.0,1255.0,0,1,1,0,1,1473.0,1621.0,1.1004752206381534,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
